Study Name,Respondent Name,Gender,Age,Group,Type,Label,Start (ms),Duration (ms),Parent Stimulus,Count Frames,Anger Threshold,Anger Frames >= Threshold,Anger Time Percentage,Sadness Threshold,Sadness Frames >= Threshold,Sadness Time Percentage,Disgust Threshold,Disgust Frames >= Threshold,Disgust Time Percentage,Joy Threshold,Joy Frames >= Threshold,Joy Time Percentage,Surprise Threshold,Surprise Frames >= Threshold,Surprise Time Percentage,Fear Threshold,Fear Frames >= Threshold,Fear Time Percentage,Contempt Threshold,Contempt Frames >= Threshold,Contempt Time Percentage,Engagement Threshold,Engagement Frames >= Threshold,Engagement Time Percentage,Attention Threshold,Attention Frames >= Threshold,Attention Time Percentage,Positive Threshold,Positive Frames >= Threshold,Positive Time Percentage,Negative Threshold,Negative Frames <= Threshold,Negative Time Percentage,Neutral Threshold,Neutral Frames Between Threshold,Neutral Time Percentage,Brow Furrow Threshold,Brow Furrow Frames >= Threshold,Brow Furrow Time Percentage,Brow Raise Threshold,Brow Raise Frames >= Threshold,Brow Raise Time Percentage,Lip Corner Depressor Threshold,Lip Corner Depressor Frames >= Threshold,Lip Corner Depressor Time Percentage,Smile Threshold,Smile Frames >= Threshold,Smile Time Percentage,Inner Brow Raise Threshold,Inner Brow Raise Frames >= Threshold,Inner Brow Raise Time Percentage,Eye Closure Threshold,Eye Closure Frames >= Threshold,Eye Closure Time Percentage,Nose Wrinkle Threshold,Nose Wrinkle Frames >= Threshold,Nose Wrinkle Time Percentage,Upper Lip Raise Threshold,Upper Lip Raise Frames >= Threshold,Upper Lip Raise Time Percentage,Lip Suck Threshold,Lip Suck Frames >= Threshold,Lip Suck Time Percentage,Lip Press Threshold,Lip Press Frames >= Threshold,Lip Press Time Percentage,Mouth Open Threshold,Mouth Open Frames >= Threshold,Mouth Open Time Percentage,Chin Raise Threshold,Chin Raise Frames >= Threshold,Chin Raise Time Percentage,Smirk Threshold,Smirk Frames >= Threshold,Smirk Time Percentage,Lip Pucker Threshold,Lip Pucker Frames >= Threshold,Lip Pucker Time Percentage,Cheek Raise Threshold,Cheek Raise Frames >= Threshold,Cheek Raise Time Percentage,Dimpler Threshold,Dimpler Frames >= Threshold,Dimpler Time Percentage,Eye Widen Threshold,Eye Widen Frames >= Threshold,Eye Widen Time Percentage,Lid Tighten Threshold,Lid Tighten Frames >= Threshold,Lid Tighten Time Percentage,Lip Stretch Threshold,Lip Stretch Frames >= Threshold,Lip Stretch Time Percentage,Jaw Drop Threshold,Jaw Drop Frames >= Threshold,Jaw Drop Time Percentage
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Survey-FavoriteBrand,37420,18877,,325,30,0,0,30,0,0,30,0,0,30,0,0,30,19,5.85,30,0,0,30,0,0,30,42,12.92,30,303,93.23,30,0,0,-30,0,0,-30|30,303,93.23,30,0,0,30,51,15.69,30,0,0,30,0,0,30,3,0.92,30,0,0,30,0,0,30,0,0,30,0,0,30,20,6.15,30,20,6.15,30,0,0,30,0,0,30,0,0,30,0,0,30,24,7.38,30,33,10.15,30,0,0,30,0,0,30,18,5.54
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Survey-BrandAwareness,56438,10568,,159,30,0,0,30,0,0,30,0,0,30,45,28.3,30,58,36.48,30,0,0,30,0,0,30,115,72.33,30,159,100,30,48,30.19,-30,0,0,-30|30,111,69.81,30,0,0,30,90,56.6,30,0,0,30,48,30.19,30,57,35.85,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,26,16.35,30,0,0,30,0,0,30,0,0,30,24,15.09,30,0,0,30,44,27.67,30,0,0,30,34,21.38,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Instructions-Part-2,67087,11331,,169,30,0,0,30,0,0,30,0,0,30,0,0,30,13,7.69,30,0,0,30,0,0,30,42,24.85,30,168,99.41,30,0,0,-30,0,0,-30|30,168,99.41,30,0,0,30,49,28.99,30,0,0,30,0,0,30,12,7.1,30,0,0,30,0,0,30,0,0,30,0,0,30,30,17.75,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,33,19.53,30,44,26.04,30,0,0,30,24,14.2,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,logo-product01,78479,5997,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,25,27.78,30,0,0,30,0,0,30,24,26.67,30,90,100,30,0,0,-30,0,0,-30|30,90,100,30,0,0,30,42,46.67,30,0,0,30,0,0,30,79,87.78,30,6,6.67,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,37,41.11,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,logo-product02,84528,5995,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,90,100,30,0,0,-30,0,0,-30|30,90,100,30,0,0,30,4,4.44,30,0,0,30,0,0,30,90,100,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,45,50,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,logo-product03,90582,5988,,89,30,0,0,30,0,0,30,0,0,30,0,0,30,53,59.55,30,0,0,30,0,0,30,53,59.55,30,89,100,30,0,0,-30,0,0,-30|30,89,100,30,0,0,30,58,65.17,30,0,0,30,0,0,30,74,83.15,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,33,37.08,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,logo-product04,96763,5996,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,84,93.33,30,0,0,30,0,0,30,90,100,30,90,100,30,0,0,-30,0,0,-30|30,90,100,30,0,0,30,90,100,30,0,0,30,0,0,30,64,71.11,30,2,2.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,39,43.33,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Survey-FavoriteProduct,102871,5359,,80,30,0,0,30,0,0,30,0,0,30,0,0,30,30,37.5,30,0,0,30,0,0,30,33,41.25,30,79,98.75,30,0,0,-30,0,0,-30|30,79,98.75,30,0,0,30,55,68.75,30,0,0,30,0,0,30,8,10,30,2,2.5,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,56,70,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Instructions-Part-3,108307,5328,,80,30,0,0,30,0,0,30,0,0,30,0,0,30,6,7.5,30,2,2.5,30,0,0,30,15,18.75,30,80,100,30,0,0,-30,0,0,-30|30,80,100,30,0,0,30,51,63.75,30,0,0,30,0,0,30,0,0,30,3,3.75,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,62,77.5,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,video01 - LOOK,113683,64716,,969,30,0,0,30,0,0,30,0,0,30,55,5.68,30,17,1.75,30,31,3.2,30,12,1.24,30,371,38.29,30,969,100,30,69,7.12,-30,127,13.11,-30|30,773,79.77,30,0,0,30,405,41.8,30,155,16,30,82,8.46,30,49,5.06,30,38,3.92,30,0,0,30,0,0,30,89,9.18,30,78,8.05,30,0,0,30,30,3.1,30,20,2.06,30,0,0,30,0,0,30,163,16.82,30,222,22.91,30,0,0,30,153,15.79,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,video02 - Pinarello,178452,60643,,909,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.11,30,0,0,30,0,0,30,263,28.93,30,909,100,30,0,0,-30,92,10.12,-30|30,817,89.88,30,0,0,30,437,48.07,30,67,7.37,30,0,0,30,72,7.92,30,45,4.95,30,0,0,30,0,0,30,45,4.95,30,43,4.73,30,0,0,30,23,2.53,30,0,0,30,113,12.43,30,0,0,30,57,6.27,30,55,6.05,30,0,0,30,21,2.31,30,191,21.01
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,video03 - Trek,239187,70117,,1050,30,0,0,30,0,0,30,0,0,30,0,0,30,24,2.29,30,0,0,30,0,0,30,83,7.9,30,1050,100,30,0,0,-30,0,0,-30|30,1050,100,30,0,0,30,218,20.76,30,0,0,30,0,0,30,103,9.81,30,29,2.76,30,0,0,30,0,0,30,0,0,30,15,1.43,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,21,2,30,79,7.52,30,0,0,30,6,0.57,30,1,0.1
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,video04 - Specialized,309573,60184,,902,30,0,0,30,0,0,30,0,0,30,0,0,30,84,9.31,30,0,0,30,0,0,30,173,19.18,30,901,99.89,30,0,0,-30,6,0.67,-30|30,895,99.22,30,0,0,30,182,20.18,30,0,0,30,0,0,30,1,0.11,30,7,0.78,30,0,0,30,0,0,30,8,0.89,30,41,4.55,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,0.33,30,25,2.77,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P04,Female,17,G1,Stimulus,Survey-FavoriteVideoAd,369816,9309,,139,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,139,100,30,0,0,-30,0,0,-30|30,139,100,30,0,0,30,44,31.65,30,0,0,30,0,0,30,0,0,30,3,2.16,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,2.16,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Survey-Starting-Agreement,373,22456,,336,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,9,2.68,30,335,99.7,30,0,0,-30,9,2.68,-30|30,326,97.02,30,0,0,30,32,9.52,30,0,0,30,2,0.6,30,36,10.71,30,2,0.6,30,0,0,30,0,0,30,13,3.87,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Instructions-Part-1,22982,7058,,105,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,105,100,30,0,0,-30,0,0,-30|30,105,100,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.95,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,7,6.67,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo01,30081,5999,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,90,100,30,0,0,-30,0,0,-30|30,90,100,30,0,0,30,0,0,30,0,0,30,0,0,30,31,34.44,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,1.11,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo02_name-white,36113,5996,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,11,12.22,30,90,100,30,25,27.78,-30,0,0,-30|30,65,72.22,30,0,0,30,0,0,30,0,0,30,41,45.56,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo03_name-white,42168,5990,,90,30,0,0,30,0,0,30,0,0,30,48,53.33,30,0,0,30,0,0,30,0,0,30,54,60,30,89,98.89,30,62,68.89,-30,0,0,-30|30,27,30,30,0,0,30,0,0,30,0,0,30,79,87.78,30,0,0,30,2,2.22,30,0,0,30,0,0,30,0,0,30,13,14.44,30,0,0,30,0,0,30,0,0,30,0,0,30,35,38.89,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo04_name-white,48457,5995,,90,30,0,0,30,0,0,30,0,0,30,90,100,30,0,0,30,0,0,30,0,0,30,90,100,30,90,100,30,90,100,-30,0,0,-30|30,0,0,30,0,0,30,0,0,30,0,0,30,90,100,30,0,0,30,4,4.44,30,0,0,30,0,0,30,0,0,30,5,5.56,30,0,0,30,0,0,30,0,0,30,0,0,30,51,56.67,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Survey-FavoriteBrand,54706,16871,,252,30,0,0,30,0,0,30,0,0,30,138,54.76,30,14,5.56,30,0,0,30,0,0,30,180,71.43,30,242,96.03,30,151,59.92,-30,17,6.75,-30|30,74,29.37,30,6,2.38,30,19,7.54,30,24,9.52,30,158,62.7,30,3,1.19,30,16,6.35,30,0,0,30,0,0,30,0,0,30,1,0.4,30,4,1.59,30,0,0,30,0,0,30,0,0,30,0,0,30,53,21.03,30,9,3.57,30,0,0,30,0,0,30,39,15.48
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Survey-BrandAwareness,71697,8097,,122,30,0,0,30,0,0,30,0,0,30,17,13.93,30,0,0,30,0,0,30,0,0,30,20,16.39,30,122,100,30,20,16.39,-30,0,0,-30|30,102,83.61,30,0,0,30,14,11.48,30,0,0,30,20,16.39,30,21,17.21,30,3,2.46,30,0,0,30,0,0,30,0,0,30,0,0,30,3,2.46,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.82
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Instructions-Part-2,79904,10743,,161,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,18,11.18,30,161,100,30,15,9.32,-30,0,0,-30|30,146,90.68,30,0,0,30,0,0,30,0,0,30,39,24.22,30,71,44.1,30,1,0.62,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo-product01,90695,5990,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,90,100,30,0,0,-30,0,0,-30|30,90,100,30,0,0,30,20,22.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,1.11,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo-product02,96723,5995,,90,30,0,0,30,0,0,30,0,0,30,33,36.67,30,0,0,30,0,0,30,0,0,30,45,50,30,90,100,30,37,41.11,-30,0,0,-30|30,53,58.89,30,0,0,30,0,0,30,0,0,30,38,42.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo-product03,102765,5998,,89,30,0,0,30,0,0,30,0,0,30,29,32.58,30,0,0,30,0,0,30,0,0,30,47,52.81,30,89,100,30,50,56.18,-30,0,0,-30|30,39,43.82,30,0,0,30,0,0,30,0,0,30,51,57.3,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,logo-product04,109008,5996,,90,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,7,7.78,30,90,100,30,16,17.78,-30,0,0,-30|30,74,82.22,30,0,0,30,0,0,30,0,0,30,30,33.33,30,5,5.56,30,5,5.56,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Survey-FavoriteProduct,115130,5209,,78,30,0,0,30,0,0,30,0,0,30,7,8.97,30,0,0,30,0,0,30,0,0,30,25,32.05,30,78,100,30,28,35.9,-30,0,0,-30|30,50,64.1,30,0,0,30,0,0,30,0,0,30,49,62.82,30,12,15.38,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,33,42.31,30,0,0,30,0,0,30,4,5.13
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Instructions-Part-3,120468,8769,,131,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,131,100,30,0,0,-30,0,0,-30|30,131,100,30,0,0,30,0,0,30,0,0,30,0,0,30,18,13.74,30,1,0.76,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,video01 - LOOK,129306,64726,,970,30,0,0,30,0,0,30,0,0,30,473,48.76,30,0,0,30,8,0.82,30,0,0,30,556,57.32,30,969,99.9,30,558,57.53,-30,0,0,-30|30,411,42.37,30,0,0,30,1,0.1,30,0,0,30,584,60.21,30,281,28.97,30,51,5.26,30,0,0,30,0,0,30,11,1.13,30,81,8.35,30,0,0,30,0,0,30,0,0,30,0,0,30,186,19.18,30,0,0,30,20,2.06,30,0,0,30,6,0.62,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,video02 - Pinarello,194084,60415,,905,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,904,99.89,30,0,0,-30,0,0,-30|30,904,99.89,30,0,0,30,11,1.22,30,8,0.88,30,0,0,30,114,12.6,30,37,4.09,30,0,0,30,0,0,30,0,0,30,0,0,30,22,2.43,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,video03 - Trek,254551,70000,,1049,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1049,100,30,0,0,-30,0,0,-30|30,1049,100,30,0,0,30,12,1.14,30,0,0,30,0,0,30,0,0,30,20,1.91,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,video04 - Specialized,324818,60178,,902,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,8,0.89,30,0,0,30,26,2.88,30,901,99.89,30,0,0,-30,25,2.77,-30|30,876,97.12,30,0,0,30,8,0.89,30,0,0,30,0,0,30,24,2.66,30,23,2.55,30,0,0,30,0,0,30,47,5.21,30,40,4.43,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,42,4.66,30,11,1.22,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P03,Female,16,G1,Stimulus,Survey-FavoriteVideoAd,385055,6933,,104,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,104,100,30,0,0,-30,0,0,-30|30,104,100,30,0,0,30,13,12.5,30,0,0,30,0,0,30,4,3.85,30,1,0.96,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Survey-Starting-Agreement,70,23390,,700,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,389,55.57,30,0,0,-30,29,4.14,-30|30,360,51.43,30,0,0,30,0,0,30,40,5.71,30,0,0,30,0,0,30,10,1.43,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,0.43,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Instructions-Part-1,23482,7029,,210,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,113,53.81,30,0,0,-30,0,0,-30|30,113,53.81,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,2,0.95,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo01,30524,5988,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,97,54.19,30,0,0,-30,0,0,-30|30,97,54.19,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,4,2.23,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo02_name-white,36530,5997,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,96,53.63,30,0,0,-30,0,0,-30|30,96,53.63,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,1.68,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo03_name-white,42544,6000,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,97,53.89,30,0,0,-30,0,0,-30|30,97,53.89,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,5,2.78,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo04_name-white,48614,5993,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,97,54.19,30,0,0,-30,0,0,-30|30,97,54.19,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,1.68,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Survey-FavoriteBrand,54671,11376,,340,30,0,0,30,0,0,30,0,0,30,0,0,30,12,3.53,30,0,0,30,0,0,30,13,3.82,30,199,58.53,30,0,0,-30,0,0,-30|30,199,58.53,30,0,0,30,15,4.41,30,0,0,30,0,0,30,0,0,30,28,8.24,30,0,0,30,0,0,30,0,0,30,0,0,30,12,3.53,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,18,5.29,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Survey-BrandAwareness,66080,7568,,226,30,0,0,30,0,0,30,0,0,30,0,0,30,3,1.33,30,0,0,30,0,0,30,5,2.21,30,122,53.98,30,0,0,-30,0,0,-30|30,122,53.98,30,0,0,30,6,2.65,30,0,0,30,0,0,30,0,0,30,8,3.54,30,0,0,30,0,0,30,0,0,30,0,0,30,6,2.65,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,19,8.41,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Instructions-Part-2,73665,15986,,479,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,271,56.58,30,0,0,-30,0,0,-30|30,271,56.58,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,16,3.34,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo-product01,89666,5995,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,96,53.63,30,0,0,-30,0,0,-30|30,96,53.63,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.56,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo-product02,95673,6002,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,99,55.31,30,0,0,-30,0,0,-30|30,99,55.31,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,5,2.79,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo-product03,101688,5995,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,97,54.19,30,0,0,-30,0,0,-30|30,97,54.19,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,4,2.23,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,logo-product04,107748,6004,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,99,55,30,0,0,-30,0,0,-30|30,99,55,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,4,2.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
