Study Name,Respondent Name,Gender,Age,Group,Type,Label,Start (ms),Duration (ms),Parent Stimulus,Count Frames,Anger Threshold,Anger Frames >= Threshold,Anger Time Percentage,Sadness Threshold,Sadness Frames >= Threshold,Sadness Time Percentage,Disgust Threshold,Disgust Frames >= Threshold,Disgust Time Percentage,Joy Threshold,Joy Frames >= Threshold,Joy Time Percentage,Surprise Threshold,Surprise Frames >= Threshold,Surprise Time Percentage,Fear Threshold,Fear Frames >= Threshold,Fear Time Percentage,Contempt Threshold,Contempt Frames >= Threshold,Contempt Time Percentage,Engagement Threshold,Engagement Frames >= Threshold,Engagement Time Percentage,Attention Threshold,Attention Frames >= Threshold,Attention Time Percentage,Positive Threshold,Positive Frames >= Threshold,Positive Time Percentage,Negative Threshold,Negative Frames <= Threshold,Negative Time Percentage,Neutral Threshold,Neutral Frames Between Threshold,Neutral Time Percentage,Brow Furrow Threshold,Brow Furrow Frames >= Threshold,Brow Furrow Time Percentage,Brow Raise Threshold,Brow Raise Frames >= Threshold,Brow Raise Time Percentage,Lip Corner Depressor Threshold,Lip Corner Depressor Frames >= Threshold,Lip Corner Depressor Time Percentage,Smile Threshold,Smile Frames >= Threshold,Smile Time Percentage,Inner Brow Raise Threshold,Inner Brow Raise Frames >= Threshold,Inner Brow Raise Time Percentage,Eye Closure Threshold,Eye Closure Frames >= Threshold,Eye Closure Time Percentage,Nose Wrinkle Threshold,Nose Wrinkle Frames >= Threshold,Nose Wrinkle Time Percentage,Upper Lip Raise Threshold,Upper Lip Raise Frames >= Threshold,Upper Lip Raise Time Percentage,Lip Suck Threshold,Lip Suck Frames >= Threshold,Lip Suck Time Percentage,Lip Press Threshold,Lip Press Frames >= Threshold,Lip Press Time Percentage,Mouth Open Threshold,Mouth Open Frames >= Threshold,Mouth Open Time Percentage,Chin Raise Threshold,Chin Raise Frames >= Threshold,Chin Raise Time Percentage,Smirk Threshold,Smirk Frames >= Threshold,Smirk Time Percentage,Lip Pucker Threshold,Lip Pucker Frames >= Threshold,Lip Pucker Time Percentage,Cheek Raise Threshold,Cheek Raise Frames >= Threshold,Cheek Raise Time Percentage,Dimpler Threshold,Dimpler Frames >= Threshold,Dimpler Time Percentage,Eye Widen Threshold,Eye Widen Frames >= Threshold,Eye Widen Time Percentage,Lid Tighten Threshold,Lid Tighten Frames >= Threshold,Lid Tighten Time Percentage,Lip Stretch Threshold,Lip Stretch Frames >= Threshold,Lip Stretch Time Percentage,Jaw Drop Threshold,Jaw Drop Frames >= Threshold,Jaw Drop Time Percentage
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Survey-FavoriteProduct,113781,10643,,318,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,178,55.97,30,0,0,-30,0,0,-30|30,178,55.97,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,11,3.46,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Instructions-Part-3,124451,7004,,209,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,112,53.59,30,0,0,-30,0,0,-30|30,112,53.59,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,15,7.18,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,video01 - LOOK,131482,64302,,1924,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1137,59.1,30,0,0,-30,0,0,-30|30,1137,59.1,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,40,2.08,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,video02 - Pinarello,195806,60306,,1804,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1105,61.25,30,0,0,-30,0,0,-30|30,1105,61.25,30,0,0,30,0,0,30,0,0,30,0,0,30,38,2.11,30,33,1.83,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,3,0.17
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,video03 - Trek,256150,69832,,2089,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,14,0.67,30,18,0.86,30,1288,61.66,30,0,0,-30,5,0.24,-30|30,1283,61.42,30,0,0,30,2,0.1,30,0,0,30,0,0,30,16,0.77,30,52,2.49,30,0,0,30,0,0,30,3,0.14,30,20,0.96,30,0,0,30,0,0,30,16,0.77,30,0,0,30,0,0,30,25,1.2,30,0,0,30,0,0,30,21,1.01,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,video04 - Specialized,326044,60124,,1799,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1089,60.53,30,0,0,-30,0,0,-30|30,1089,60.53,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,34,1.89,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P02,Female,22,G1,Stimulus,Survey-FavoriteVideoAd,386176,18511,,553,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,11,1.99,30,303,54.79,30,0,0,-30,12,2.17,-30|30,291,52.62,30,0,0,30,0,0,30,11,1.99,30,0,0,30,5,0.9,30,12,2.17,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,16,2.89,30,0,0,30,0,0,30,0,0,30,23,4.16,30,2,0.36,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Survey-Starting-Agreement,117,7982,,239,30,0,0,30,0,0,30,24,10.04,30,70,29.29,30,0,0,30,0,0,30,0,0,30,71,29.71,30,130,54.39,30,67,28.03,-30,11,4.6,-30|30,52,21.76,30,0,0,30,11,4.6,30,0,0,30,73,30.54,30,0,0,30,0,0,30,21,8.79,30,59,24.69,30,0,0,30,0,0,30,96,40.17,30,0,0,30,0,0,30,0,0,30,69,28.87,30,0,0,30,53,22.18,30,0,0,30,56,23.43,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Instructions-Part-1,8161,3439,,103,30,0,0,30,0,0,30,0,0,30,40,38.83,30,0,0,30,0,0,30,0,0,30,55,53.4,30,56,54.37,30,56,54.37,-30,0,0,-30|30,0,0,30,0,0,30,0,0,30,0,0,30,56,54.37,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,52,50.49,30,0,0,30,0,0,30,0,0,30,37,35.92,30,0,0,30,0,0,30,0,0,30,20,19.42,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo01,11612,5997,,180,30,0,0,30,0,0,30,0,0,30,10,5.56,30,0,0,30,0,0,30,0,0,30,37,20.56,30,98,54.44,30,51,28.33,-30,0,0,-30|30,47,26.11,30,0,0,30,18,10,30,0,0,30,56,31.11,30,0,0,30,1,0.56,30,0,0,30,2,1.11,30,0,0,30,0,0,30,52,28.89,30,0,0,30,0,0,30,0,0,30,10,5.56,30,0,0,30,70,38.89,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo02_name-white,17623,5987,,179,30,0,0,30,0,0,30,0,0,30,72,40.22,30,0,0,30,0,0,30,0,0,30,100,55.87,30,100,55.87,30,100,55.87,-30,0,0,-30|30,0,0,30,0,0,30,10,5.59,30,0,0,30,100,55.87,30,0,0,30,0,0,30,0,0,30,11,6.15,30,0,0,30,0,0,30,100,55.87,30,0,0,30,0,0,30,0,0,30,75,41.9,30,0,0,30,100,55.87,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo03_name-white,23619,5990,,180,30,0,0,30,0,0,30,19,10.56,30,6,3.33,30,0,0,30,0,0,30,0,0,30,38,21.11,30,97,53.89,30,33,18.33,-30,10,5.56,-30|30,54,30,30,0,0,30,16,8.89,30,0,0,30,40,22.22,30,0,0,30,0,0,30,10,5.56,30,52,28.89,30,0,0,30,0,0,30,66,36.67,30,0,0,30,0,0,30,0,0,30,11,6.11,30,0,0,30,81,45,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo04_name-white,29692,5999,,180,30,0,0,30,0,0,30,2,1.11,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,100,55.56,30,0,0,-30,1,0.56,-30|30,99,55,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.56,30,0,0,30,80,44.44,30,0,0,30,0,0,30,4,2.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,75,41.67,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Survey-FavoriteBrand,35771,17656,,528,30,0,0,30,0,0,30,0,0,30,11,2.08,30,51,9.66,30,0,0,30,0,0,30,144,27.27,30,289,54.73,30,116,21.97,-30,0,0,-30|30,173,32.77,30,0,0,30,87,16.48,30,0,0,30,101,19.13,30,0,0,30,0,0,30,0,0,30,60,11.36,30,0,0,30,0,0,30,92,17.42,30,0,0,30,0,0,30,0,0,30,119,22.54,30,0,0,30,18,3.41,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Survey-BrandAwareness,53463,18944,,567,30,0,0,30,0,0,30,56,9.88,30,11,1.94,30,53,9.35,30,0,0,30,17,3,30,167,29.45,30,325,57.32,30,93,16.4,-30,25,4.41,-30|30,207,36.51,30,5,0.88,30,104,18.34,30,0,0,30,89,15.7,30,0,0,30,0,0,30,13,2.29,30,136,23.99,30,0,0,30,0,0,30,202,35.63,30,0,0,30,50,8.82,30,15,2.65,30,108,19.05,30,0,0,30,47,8.29,30,0,0,30,6,1.06,30,94,16.58
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Instructions-Part-2,72431,14508,,434,30,0,0,30,0,0,30,0,0,30,42,9.68,30,11,2.53,30,0,0,30,8,1.84,30,166,38.25,30,234,53.92,30,153,35.25,-30,0,0,-30|30,81,18.66,30,0,0,30,84,19.35,30,8,1.84,30,153,35.25,30,0,0,30,3,0.69,30,0,0,30,23,5.3,30,0,0,30,0,0,30,145,33.41,30,0,0,30,11,2.53,30,8,1.84,30,118,27.19,30,0,0,30,47,10.83,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo-product01,86952,5990,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,100,55.87,30,0,0,-30,0,0,-30|30,100,55.87,30,0,0,30,42,23.46,30,6,3.35,30,12,6.7,30,0,0,30,0,0,30,0,0,30,18,10.06,30,0,0,30,0,0,30,2,1.12,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,48,26.82,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo-product02,92949,5990,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,7,3.89,30,96,53.33,30,0,0,-30,0,0,-30|30,96,53.33,30,0,0,30,78,43.33,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,30,16.67,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,11,6.11,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo-product03,98958,5999,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,4,2.22,30,96,53.33,30,0,0,-30,0,0,-30|30,96,53.33,30,0,0,30,80,44.44,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,48,26.67,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,16,8.89,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,logo-product04,105021,5996,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,101,56.42,30,8,4.47,-30,0,0,-30|30,93,51.96,30,0,0,30,53,29.61,30,0,0,30,7,3.91,30,0,0,30,1,0.56,30,0,0,30,29,16.2,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,6,3.35,30,0,0,30,2,1.12,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Survey-FavoriteProduct,111053,19927,,596,30,0,0,30,0,0,30,11,1.85,30,189,31.71,30,0,0,30,0,0,30,0,0,30,214,35.91,30,329,55.2,30,218,36.58,-30,3,0.5,-30|30,108,18.12,30,1,0.17,30,2,0.34,30,0,0,30,220,36.91,30,0,0,30,5,0.84,30,7,1.17,30,24,4.03,30,0,0,30,0,0,30,50,8.39,30,0,0,30,0,0,30,0,0,30,219,36.74,30,0,0,30,67,11.24,30,0,0,30,0,0,30,13,2.18
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Instructions-Part-3,131007,16971,,508,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,59,11.61,30,276,54.33,30,5,0.98,-30,0,0,-30|30,271,53.35,30,0,0,30,100,19.69,30,0,0,30,3,0.59,30,0,0,30,2,0.39,30,0,0,30,4,0.79,30,0,0,30,0,0,30,50,9.84,30,0,0,30,0,0,30,2,0.39,30,0,0,30,0,0,30,45,8.86,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,video01 - LOOK,148002,64580,,1932,30,0,0,30,0,0,30,6,0.31,30,0,0,30,15,0.78,30,0,0,30,0,0,30,83,4.3,30,1168,60.46,30,234,12.11,-30,0,0,-30|30,934,48.34,30,0,0,30,158,8.18,30,0,0,30,216,11.18,30,0,0,30,13,0.67,30,3,0.16,30,170,8.8,30,0,0,30,0,0,30,642,33.23,30,0,0,30,0,0,30,0,0,30,205,10.61,30,0,0,30,657,34.01,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,video02 - Pinarello,212595,60230,,1803,30,0,0,30,0,0,30,0,0,30,0,0,30,22,1.22,30,13,0.72,30,0,0,30,98,5.44,30,1082,60.01,30,30,1.66,-30,0,0,-30|30,1052,58.35,30,0,0,30,272,15.09,30,0,0,30,20,1.11,30,0,0,30,6,0.33,30,0,0,30,56,3.11,30,0,0,30,0,0,30,95,5.27,30,0,0,30,0,0,30,0,0,30,26,1.44,30,0,0,30,496,27.51,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,video03 - Trek,272842,69645,,2084,30,0,0,30,0,0,30,23,1.1,30,0,0,30,0,0,30,0,0,30,0,0,30,15,0.72,30,1282,61.52,30,33,1.58,-30,31,1.49,-30|30,1218,58.45,30,0,0,30,28,1.34,30,0,0,30,24,1.15,30,0,0,30,5,0.24,30,6,0.29,30,269,12.91,30,0,0,30,0,0,30,32,1.54,30,0,0,30,0,0,30,0,0,30,28,1.34,30,0,0,30,138,6.62,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,video04 - Specialized,342563,60158,,1800,30,0,0,30,0,0,30,101,5.61,30,0,0,30,0,0,30,55,3.06,30,0,0,30,0,0,30,1103,61.28,30,1,0.06,-30,117,6.5,-30|30,985,54.72,30,0,0,30,11,0.61,30,0,0,30,0,0,30,0,0,30,2,0.11,30,18,1,30,835,46.39,30,0,0,30,0,0,30,146,8.11,30,0,0,30,0,0,30,0,0,30,15,0.83,30,0,0,30,720,40,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P01,Male,32,G1,Stimulus,Survey-FavoriteVideoAd,402734,12658,,378,30,0,0,30,0,0,30,8,2.12,30,0,0,30,0,0,30,12,3.17,30,0,0,30,4,1.06,30,214,56.61,30,67,17.72,-30,7,1.85,-30|30,140,37.04,30,10,2.65,30,3,0.79,30,0,0,30,70,18.52,30,0,0,30,0,0,30,9,2.38,30,28,7.41,30,0,0,30,0,0,30,1,0.26,30,0,0,30,0,0,30,0,0,30,41,10.85,30,0,0,30,74,19.58,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Survey-Starting-Agreement,151,33431,,999,30,0,0,30,0,0,30,0,0,30,0,0,30,3,0.3,30,0,0,30,0,0,30,94,9.41,30,576,57.66,30,0,0,-30,0,0,-30|30,576,57.66,30,0,0,30,148,14.81,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,5,0.5,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Instructions-Part-1,33642,5975,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,102,56.98,30,0,0,-30,0,0,-30|30,102,56.98,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo01,39634,5995,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.56,30,111,62.01,30,0,0,-30,0,0,-30|30,111,62.01,30,0,0,30,29,16.2,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,13,7.26,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo02_name-white,45641,5987,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,107,59.44,30,0,0,-30,0,0,-30|30,107,59.44,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,15,8.33,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo03_name-white,51642,5996,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,101,56.42,30,0,0,-30,0,0,-30|30,101,56.42,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.56,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo04_name-white,57726,5996,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,103,57.54,30,0,0,-30,0,0,-30|30,103,57.54,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Survey-FavoriteBrand,63791,6579,,197,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,116,58.88,30,0,0,-30,0,0,-30|30,116,58.88,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Survey-BrandAwareness,70418,2127,,64,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,41,64.06,30,0,0,-30,0,0,-30|30,41,64.06,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Instructions-Part-2,72559,16472,,493,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,280,56.8,30,0,0,-30,0,0,-30|30,280,56.8,30,0,0,30,7,1.42,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo-product01,89042,5995,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,102,56.67,30,0,0,-30,0,0,-30|30,102,56.67,30,0,0,30,4,2.22,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo-product02,95058,5995,,179,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,106,59.22,30,0,0,-30,0,0,-30|30,106,59.22,30,0,0,30,10,5.59,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo-product03,101066,6002,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,105,58.33,30,0,0,-30,0,0,-30|30,105,58.33,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,logo-product04,107148,6000,,180,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,104,57.78,30,0,0,-30,0,0,-30|30,104,57.78,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Survey-FavoriteProduct,113186,3364,,100,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,62,62,30,0,0,-30,0,0,-30|30,62,62,30,0,0,30,7,7,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Instructions-Part-3,116581,7576,,227,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,83,36.56,30,134,59.03,30,0,0,-30,0,0,-30|30,134,59.03,30,0,0,30,131,57.71,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,video01 - LOOK,124186,64299,,1924,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,14,0.73,30,1258,65.38,30,0,0,-30,3,0.16,-30|30,1256,65.28,30,0,0,30,59,3.07,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,16,0.83,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,video02 - Pinarello,188502,60439,,1808,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,1164,64.38,30,0,0,-30,0,0,-30|30,1164,64.38,30,0,0,30,56,3.1,30,0,0,30,0,0,30,0,0,30,2,0.11,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,video03 - Trek,248962,69667,,2084,30,0,0,30,0,0,30,12,0.58,30,0,0,30,0,0,30,0,0,30,0,0,30,232,11.13,30,1311,62.91,30,0,0,-30,13,0.62,-30|30,1311,62.91,30,59,2.83,30,497,23.85,30,0,0,30,0,0,30,0,0,30,0,0,30,21,1.01,30,10,0.48,30,0,0,30,3,0.14,30,31,1.49,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,6,0.29,30,0,0,30,0,0,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,video04 - Specialized,318709,60154,,1799,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,62,3.45,30,1187,65.98,30,0,0,-30,0,0,-30|30,1187,65.98,30,0,0,30,28,1.56,30,0,0,30,0,0,30,0,0,30,2,0.11,30,0,0,30,0,0,30,0,0,30,99,5.5,30,44,2.45,30,0,0,30,0,0,30,0,0,30,0,0,30,255,14.17,30,0,0,30,0,0,30,151,8.39,30,0,0
Study-USJ-BU-001,P00,Male,47,G1,Stimulus,Survey-FavoriteVideoAd,378888,9482,,284,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,9,3.17,30,162,57.04,30,0,0,-30,0,0,-30|30,162,57.04,30,0,0,30,13,4.58,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
